comment;label
youtuber lebih hina hewan setan dajal;1
intinya anak kaya gini bakal masuk bui jamin hukum itu alot ke kalangan atas;1
nsiapa saja antara kalian mendapati seseorang yang melakukan perbuatan kaum luth maka bunuhlah pelakunya beserta pasanganya hr ahmad nabdulah bin abas berkata;1
ih malu psti ortu gagal didik anak kelakuan ada otaknya dsr dajal;1
selamat anda menjadi terkenal sesuai keinginan anda terkenal karena ketololan anda;1
heran lah kelakuan kardun emang begitu dungu natural;1
jika ingin berbagi berbagilah jangan bermain balasanya adalah dalam dunia gagal akherat pun gagal;1
muhamad refindo alfiten mau kristen atau muslim tdak penting nyang salah itu dia sendiri bukan semua orang kau sebut kafir;1
james rode nyebut kafir siapa su;1
muhamad refindo alfiten salah tag njir nharusnya si anjing komen pertama;1
muhamad refindo alfiten nama lu suci bro sayang bacot lu kalah sama berkaki;1
toni fatoni liat aja komen manusia beriman itu dasar org kafir apakah kami kristen paling jahat bumi;1
hm pelalakunya kafir mas yo kite klik privilege of prophet muhamad by christian prince kita makin ngerti;1
mosesu mntr babang cepot babang cepot mari kita luruskan dengan pendeta yang membongkar kebohongan cp mari cek;1
gilang bayu pratama ketemu gue lempar kotoran dari sampah mukanya tengil kaya;1
paojan be polite when you talking to someone don be a stupid donkey;1
lahirnya ditempat sampah nmainya ama sampah njadilah dia sampah;1
lah dia aja buatnya dari bahan sampah;1
manusia punya hati sprti itu kelakuanya lebih dari iblis;1
pantas kah si bencong dapat sampah dari pada dapat peler zina lewat dubur pelacur lanang itu;1
konten sampah otak lu isinya sampah semua anjing;1
youtuber sampah buat prank aneh viral report klarifikasi minta maf nbosen anjing kek gini terus;1
mending diarak keling kota pakaian sampah trus baru masikin ke kandang macan mampus tu;1
bapak emaknya salah didik jijik pny anak ape begitu bagi pny perempuan najis pny calon mantu kek;1
bui jelma kieu mah ajab sia asu;1
 emang bencong dia makan sampahnya;1
gila emang org ad juga waktu dia nge prank waria dikasih nasi dos padahal isinya kosong kan kasian bgt;1
bangke kirain meminta maf beneran mau akhir dia tapi bong iya;1
ngera kn warga bandung sia mh anjing;1
modar we sia tolol teu pantes hirup ge;1
bukan orang sunda anjing nama aja ferdia pelaka;1
mereka sangat keterlaluan tlng hukum seberat beratnya manusia sampah kurang ajar mereka perbuatanya smngat hina sx;1
laporkan akun youtubeny orang kyk gini salah malah ngajak ribut tolol;1
bego lu prank bodoh diri kalau gini lu bisa laporin youtuber gagal hahaha orang indo diri;1
bagaimana rasa balik jeruji besi bang mantep ia bang bakalan jadi bangke hidup lu entar dalem wkwkwkwkwk;1
h ada manusia ganti shift setan;1
gua yakin yang sub chanel pasti bocah tolol;1
masuk neraka jalur prestasi orang gblk;1
dasar dajal pemuda laknatulah smga alah swt segera menurunkn azabnya;1
kasi pelajaran berharga org tak py otak lgi bs mikir;1
semoga karma dtg kepada lo rasany org lo buat sakit hati manusia nga punya hati;1
penjarakan aj manusia berotak itu nmuka manusia tapi hati lebih dari iblis;1
anjing anjing orang kaya gini ko kasih nyawa jadilah manusia bermanfat bagi orang lain;1
lo pikir lucu bangsat lo ndisat situasi prihatin bgni;1
fachrian firzi memang mereka salah jdi lgbt tpi mereka tetap manusia;1
fachrian firzi memang anda yang tidak mengerti maksud dari konteksnya silahkan saja sih blg pendukung lgbt;1
wah gila ni manusia punya hati;1
muka bangsat anjing lebih mulia pd manusia kyk gini semoga seluruh kluarganya kena korona;1
doa kan dia jatuh miskin alias jadi gembel;1
dasar muka babi loe anjing kalau sempat lihat ni orang lewat jalan gue tusuk matanya diri;1
orang pranker lahir dari rahim babi makanya idiot hanya berharap batu yang mereka kasih lempar sekeras tepat muka mereka atas nama prank;1
semoga insyaf ningat perbuatanmu akan kembali kpdmu jua nhukum jalan terus;1
woi anjing muka lu kya sampah;1
penjarakan ni bocah dekil otak didengkul melangar psb juga didalam mobil ramean ama tmn;1
modaro karma akibat senenge ngeprank merendahkan bakul daging saiki rasakno;1
suruh makan ajah sembako dia bagi bagikan kan banyak berapa dus cukup lah buat dia makan bulan;1
njir tapi bong asu ngakakaka gua;1
ksihan orangtua lu njing nyekolahin lu tpi gede kyak bntang lu gk punya adap sopan santun tata krama gua sumpahin kelamin lu gk fungsi tingkah lu mnjdi mlebihi dri para waria itu bngsat;1
jijik gue lihat tu muka you tuber;1
otaknya sudah ada dipantat dia layak dipenjarakan;1
greget bener pengen gulung siluman anjing ferdian celaka;1
baru tahu kalau ada youtuber tak bermanfat seperti dia sejak viral menurut meskipun ada video dia minta maf bong kyaknya suaranya bergetar ada rasa takut hatinya cari polisi sama warga;1
lo lbh dari anjing bangsat ferdian;1
abuskeun ka kebon waru hijikeun jeung bencong ameh sisksa bui ku bencong karma siah hakan;1
sekiranya punya uang buat beli sembako;1
tenang bro bentar sampah sama batunya balik bedanya kemarinya bentuk asli sekarang bentuknya balasan;1
ayo kita seindonesia santet si ferdian tolol;1
tapi bohong anjir cara minta maf ngejek;1
alhamdulilah bersyukur kepada kedua orang tua telah mendidik salah satu anak keturunan al masih ad dajal;1
emang kontol itu anjing nlaknat lah amin;1
mukane koyo sampah taksumpahin kenk korona mampus tu youtuber;1
manusia bangsat lho awas lho keciduk nangis;1
anjing loe waria manusia bangsat dasar banci semoga loe rasain namaxa kesusahan mampus gue sumpain loe miskin;1
dasar manusia sampah kelakuan biadab sprt binatang sombongx ketulungan;1
wni keturunan china kayak c pateka itu;1
bukan anak manusia kayanya lahir dari sperma dajal anak;1
anak anjing ibu lonte keliling semoga masuk penjara nangis darah sel;1
sumpah ketemu pengen gw pukul anjing itu orang;1
kaya tapi gada akhlak semoga masuk penjara;1
dmi alah yajis bgt gue sma loe mdh an loe masuk penjara bangsat punya ati;1
selamat buat ibu bpak melahirkan anak tae;1
kasihan orang tuanya punya anak bangsat sprti terkutuk lh;1
ayo ramai laporin chanel youtube yang ada gunanya;1
masukin bui aje hukum tahun penjara orang kya gk pantes hidup bumi;1
ketemu ni bocah bencong tolong titip gebukin;1
waktu sekolah cuma nyampe parkiran jadi ada otaknya diasingkan aja ni org diri;1
modelnya seperti orang longor nmuka idiot;1
lebih lebih waria goblog loejd laki bangsat bgt;1
orang kesusahn covid mah bohongi oramg dlh ksh sembako alah ada manusia sampah dimn hati nuranimu bangsat;1
bangsat kerterlaluan tangkap dia jangan beri ampunan apa lg kata maf;1
mampus ketangkep gaya an mau jadi youtubers masuk penjara gw ketawain orang kya gini gk punya otak sma urat malu;1
suer dia tapi bong pingin gua bakar orang;1
buat temen minta map atas kelakuan tapi bong nsumpah pengen mengal kepala orang;1
yang bodoh itu masih subscribe dia;1
anak masuk neraka jalur prestasi njir;1
btw itu video dia minta maf terus tapi bong jdi keinget kasus dedy dulu sama hari jisun;1
adil dajal harus basmi ntapi kawan dajal juga wajib basmi;1
bajingan tengik nbudaya prank bukan budaya indonesia budaya indonesia punya tata krama sopan santun;1
anjing penjarain aja orang kayak gini dasar bangsat;1
semoga cepet masuk penjara tu yutuber sampah;1
bisa bisa kena rudal bancai bocah awas bancai kaya tawon dendam kelobang dbur lo pun pasti kejar berani berbuat berani tangung jawab;1
bawa sini brow bakar muka najisnya;1
kasian orang tuanya anaknya jadi bangsat;1
orang gila hati busuk miskin akal pikiran;1
salut sama orang tuanya telah mendidik jadi anak tak berakhlak sama sekali tak bermoral;1
first name last name jelas pelecehan seks ms;1
agung pastrana kalau cupu masuk penjara tapi bukan gara pelecehan seksual kena buly juga gk;1
kasihan gw sama elu jadi orang gila;1
awas kau ferdian klu jumpa kau akan dapat upah dari perbuatan mu;1
model bgini youtuber ntampang banci kelakuan sampah;1
bulan ramadhan dia ganti shift sama setan;1
ganteng kaga luh anjing kayanya luh lhir diksi mkn mknya otk luh ngk ada isinya;1
amit amit najis jijik gua liatnya;1
katakan bangsat youtuber terbangsat prnh gwa liat ni;1
tangkap aj mahluk hina si ferdinan guna dia hidup;1
penjara aja guna banget minta map ni org liat kasus ripantod;1
rama maulana mun im setujuh banget wkwk keselnya dia minta maf malah tapi bong;1
babi lo anjing manusia punya otak lo;1
nyeleneh sih rasain laporin polisi aja apa dibikin main aja dumy;1
pada komen gk ada akhlak please lah salahin perbuatanya jangan menghakimi orang tuanya;1
sumpah jamet idiot gk ad otak dasar jamet jahanam;1
hayang ebol ku bencong mreun si anying teh fucek anying;1
ivaniora momongan why we make stupid people like him went viral and famous its weird;1
apakah benar anak titisan dajal malu orang tua lu tolol;1
ih tolol gedeg bgt sumpah sma org;1
najis sikap loe jelek klakuan loe jelek;1
mau lari kemana kau bangsat kau bosan hidup bebas tungu saja km hidup penjara;1
you tuber brengsek suruh ngikutin chanel najis;1
bagi alamat orang tuanya dong mau kirim paket isinya sampah buat keluarganya karena menghasilkan manusia sampah kayak gt;1
wk hayo gabs eue eue lg kl masuk penjara;1
enung halah mas ngak usah diurus dia mukanya aja kaya babi;1
gue harap dateng banci sekompi buat perkosa dia secara bergilir;1
orang lahirnya dari bol pantat begini;1
gini sel telur dibuahi sama daki;1
masih sempet cekikikan minta maf dajal emang;1
dasar manusia bangsat anjing betul kelaluan ada ahlak semoga polisi bisa menciduk mereka;1
mampus lo penjara lagak anak tajir dasar iblis;1
waria juga manusia sebangsatnya manusia ada aturan dalam hal memberi bantuan jangan sampai mengungkit pemberian jangan sampai menyakiti perasan bukan memghina atau menyakiti parah semoga ada balasan setimpal buat semoga hajar sama begal diluar sana mampus;1
demi konten banyak subscribe malah melakukan ketololan hakiki sumpah demi apapun klu gw prank gw injek injek kepalanya itu;1
buat vidio bakar aja mata masyarakat situasi sat nasi satu bungkus aja sangat berharga bangsat dasar kuarga bangsat luh;1
ko kabur kaya bencong loe woy jantan dong kumpulin sampah balikin kermhnya;1
otak babi youtuber miskin kek gini niat bantu beneran tolol youtuber sampah konten juga sampah;1
maksudnya apa itu si anjing bagi sampah dasar orang tolol;1
sampah masyarakat setan wariah itu ketawa ketiwi klu tak tampol mereka itu bangsat;1
sudah jelek muka lu tong sifat lu juga jelek tong adab lu sangat jelek tong sesuai tampang lu gk lama kena tangkap org tolol;1
weni brown apapun miskinkan liat gayanya lebih daripada korban berarti dia lebih mampu dari pada korban;1
lah banci makhluk laknat prank gk masalah;1
cermin manusia berhati binatang lebih hina dari binatang usut pak polisi;1
mana akun youtube y buat laporin;1
report sekalian ig gua report bang ig bongko ben an;1
jasa potong rambut pangilan online wilayah jakbar jakpus sebagian jakut jaksel hubg;1
dasar tolol lo tahan baru kaya bocil;1
kasian ortunya salah melahirkan anak dajal;1
abdulah tsabit a i akhlak dajal ditiru;1
anjing sia mah kalakuan nya ngerakeun orang bandung orang mana sia hayang tenar sia nyieun frank wawadukan jiga kitu;1
masih sempet aja buat onar suasana pandemi covid;1
tangan pun merasa gatal melihat tingkah biadab rasanya ingin menghancurkan wajah si babi;1
jail gk lucu dsar org gila normal gk bkalan kya gt;1
semoga ferdian paleka panjang umur tapi bong;1
bangsat kaya gini diciduk diproses hukum auto nie negara lemah hukum nyoutuber sekarang banyak nyampah doank demi konten;1
mangkanya klakuanya bangsat orang gk punya orang tua  kasihan dia bos gkda kasih syang;1
paleka ternyata sampah manusia sampah otak sampah sipit bodoh anjing kau;1
dasar anak dari keluaga pembohong anak bejat gk punya moral;1
mending nasi babi deh viral tempo hari isi layak makan bukan nasi busuk sampah itupun dihujat lah bener sampah boro dimakan baunya aja busuk dalam kondisi spt ada org tholol main hal manusiawi;1
manusia paling bego tangkep aja monyet;1
ketemu jalan kami sepakat ama warga and teman dibandung kami gebukin bocah kampret;1
entar depan pintu surga malaikat ngomong tapi bong;1
bancilu kabur mau kemana juga lu ketangkep soalnya lu tenar bro makan tu konten prank sampah;1
padahal polisi kerumahnya mau ngprank ko kabur haha tolol emang bocah;1
memang ngak aneh kelakuan cebong kafir anjeng;1
h najis org gk punya adab harusnya tangkp terus buang ke bantar gebang;1
jiwa pranknya bisa kalahin ampe prank buat permintan maf tapi bong ntapi bngsat lu bro;1
hyng teh kena corona modar siah;1
sebenarnya sampah busuk itu si asu perdian sendiri;1
konten bangsat ne orang semoga kau dpat azab dari alah amien;1
muka sipit songong kena mah nangis lu;1
abelya windhiarti belom aja bol banci;1
jadi youtuber itu yang berfaedah donk walaupun ngeprank tapi jangan keterlaluan yang buat orang lain terhina kasihan;1
semoga tidak dijadikan kesempatan untuk dijadikan konten untuk menambah like atau subscribe jadikan pelajaran aja;1
sebenernya waria dia atau lu ko laki gaberani minta maf banci lu klarifikasi minta maf jadin bercanda jelas lu dajal;1
youtuber mlarat modal merasa mampu mainin orang susah;1
anjrit ndisat semua orang membutuhkan bantuan nelo malah ngeprangin orang tanpa belas kasihan ndasar manusia samvah berpendidikan nsemoga amal ibadah cepet diterima tuhan yme namin;1
ni anak dpt asupan haram kayak gini;1
sat ky gini ko ada orng kaya sama ajh menghina orng;1
ayu septianipkl betul mn polisinya tngkap pak masukin penjara campurin sm macan;1
manusia memang sampah jelek mukanya kelakuan juga jelek suatu hari akan mendapatkan balasan dari apa yang perbuat;1
brengsek manusia sampah nkelak luh juga teman luh jadi manusia sampah nlebih terhina waria itu tungu saja waktunya;1
konten chanel si paleka isi video vlog cabul semua tapi setelah kejadian prank itu semua video dia hapus sendiri takut dikasuskan sekalian soalnya;1
andika pembaharu dia pernah buat konten nanya harga psk bukan sih;1
kayaknya lama nyawa org sendiri lah tabiat org jalanan dibuat mainan;1
siap masuk penjara lu ndasar budak bleguk;1
emang youtuber kampret mn ada v lognya bermanfat;1
oi tribun kayak gini kau buat konten video gx ada manfat bodoh fck you tribun;1
salut buat kedua orang tua telah mendidik anak menjadi bangsat dari segala bangsat keterburukan;1
yang subscribernya youtuber tolol kayak kini buruan report semoga dia segera penjara;1
kenapa si babi berpakaian gamis nberkalung tasbih;1
tak punya otak ank muda yk punya etika tengah pandemi covid malah lelucon itu akn kembali ke dirimi sendri tong gila tk berfaedah konten busuk;1
brengsek keadan lg gini ko masih sempet jahatin orang mesti cek tu mungkin dia punya ganguan jiwa;1
faisal syauqi btl brow bajingan kayak gini wajib jebloskan ke penjara;1
iya paleka benar benar manusia sampah otak sampah anjing anak;1
dny photo dia anjing kali dimata ortu kandungnya;1
nur hidayat anak cerminan orangtua ibarat karyawan berbuat kesalahan;1
mungkin anak lahir dari dubur waria makanya kelakuanya kyk kotoran babi;1
dny photo waduk ah sia saruana goblog;1
faisal syauqi nsaya sepakat si pembuat konten memang kurang ajar;1
ken orang tua lah tolol amat lu;1
si palake si buah yang jatoh dari pohon tapi jatoh sambitin jadi blom waktu mateng jatoh hasil seperti terima mana mana jadi sampah doank ntrus pohon ortu itu cuma bisa sedih nangis ngeliat anak jadi bangsat;1
lebih rendah org dari babi nmemang waria salah tapi sifat oeg jauh dibawah binatang;1
jujur sebener gue geli lihat video lu bro konyol gaya lu kalaw yari duit jgan kya gtu bro anying;1
stupidic bahkan sampai ngak ada solatin mandin;1
cucu dajal ndia bisa ketawa skrang nbntr lg nangis bombay ndi ciduk nmampos lu bangsat ntungu saja masuk tv berita lu kalian nbakalan nangis lu cucu dajal;1
jangan buly ortunya juga mgkin jijik punya anak begini;1
lapurin aja membusuk penjara atau kubur hidup mati sekalian orng kaya punya pikiran kaya setan apa wujut iblis menyerupai manusia;1
itu juga manusia masaloh teganya dsituasi seperti masih ada berbuat tak terpuji;1
doi homo bro buktinya kabur kaya banci do grebek;1
dia aja waria itu anak dajal ferdian asu;1
tusuk aja pedang para waria ke dia tahu rasa;1
hati terbuat sampah batu mestinya hukum tegas jerah;1
anjing lu semoga cepet ter papar virus corona mati ketemu jalan gebugin ajah tu si ferdian;1
msh ada manusia tak berperasan ndlm keadan demikian menpermainkan org nini bukan minta maf;1
mail mail ntdk juga masyarakat lbh berhak mengarduskn ahlaq sampah;1
dapet bayi seneng ndapet bayi buat konten nmo heran tpi ricis;1
kasian moana harus lahirkan ibu sprti ricis sangat buruk perilakunya ayahnya bodoh bukanya ngasih bener malah ikutan bodoh sprti istrinya;1
gilak org tua peak gue sih kasihan liat muka anaknya jadi kelinci percoban sabar moana maklumin aja;1
cuma satu kata buat lu ricis bodoh;1
seumur umur pernah mampir ke chanel orang nkesini pengen liat tingkah stupid dia yang rame;1
nanti beberapa tahun baru sadar orang tuanya anjir parah banget;1
gad otaknya sih mnrt gwe gilak demi content begini amat;1
sehat selalu moana nbodo amat orang tuanya mah;1
bener stupid lakuin aja yang lebih heboh;1
pengen liat jumlah dislike tapi yt kampret malah ilangin;1
gila ku rasa org tua macam itu;1
astagfirulah ortu bodoh demi konten bs sgni bodohnys;1
gila sih ane repor dari kemaren ilang video;1
ricis sama suaminya sama sama gila ciri ciri odgj ganguan mental;1
ema gila konten tega bgt bawah ank naik padahl bahaya demi konten;1
ricis sama ryan tu emang tolol kayaknya dia sendiri taglinenya kejam bawa bayi bulan naik jetsky sadar itu bahaya waktu klarifikasi bilangnya masih baru jadi orang tua butuh bimbingan juga;1
orang tua bodo tidak bisa memberikan contoh kebanyakan sensasi;1
terlalu pintar pemikiran km icis segila itu km;1
gw ngabrut anjir akting sangat ngabrut;1
percayalah ricis banyak orang datang kesini hanya untuk menonton ketololan anda ;1
nanti moana mati cacat nangis menyesal;1
next part main sky dong kak;1
demi cuan nyawapun dipermainkan fuck you untuk kalian orang tua tak berotak;1
gua kesini gara gara tretan muslim anjir beneran ultimate why;1
lebih tolol dari konten baim wong prank polisi;1
anak sekecil itu berkelahi dengan adsense ngila gila gila ndemi duit ampe begitu;1
yang begini koq banyak subscribe gw kepikir engak gw msk sini cuma mao stupid act;1
busetdah itu glagepan anjir anak lu kesian apa cis cis;1
jadi orang tua jangan tolol ajg kasihan balita baru bulan;1
wah gila banget sih sangat berbahaya;1
wanita bodoh ndemi konten perbudak harta uang;1
orang tua paling bodoh sedunia kasian anaknya dari kecil sudah exploitasi;1
gila konten ortu gk pnya otak;1
mpasi aja belom naik jetski bukan main;1
percuma latar belakang lo public figure a k a content creator lo gapunya otak buat milih konten yang seharusnya dibikin upload hahahahaha so funy cis;1
berpikir klu tb angin kencang terlemparlah bayi itu dasar org tua bodoh;1
ank ngerti apa ortunya gila konten;1
orang tua terbodoh yang pernah temui alam semesta;1
ngak suami ngak istri sama gila;1
bodoh sih ni konten ada faedahnya;1
anaknya gk ada reaksi ketakutan anjir;1
anak sekecil itu berkelahi dengan adsense demi satu impian yang dibuat orang tuanya anak sekecil itu tak sempat nikmati waktu dipaksa jadikan adsense demi ego orang tuanya;1
ajak mukbang makan baso setan kak icis moana;1
itu anak lo merem karena kaget ketakutan apalagi kepanasan kek anjir;1
konten tergila konten paling tidak waras;1
manusia anti kritik sama dengan manusia tolol jauh banget sama kakaknya bagaikan langit tanah liat;1
gue liat bayi digendong ibunya naik speda motor aja da ngeri dn kuatir wah gila ni emak emak jmn skrng;1
biasanya pernh komen mau buat konten apa aja;1
maf kan kedongoan ketololan ayah bunda mu nak;1
jalma loba teuing duit kalilan lieur smua kejamah;1
sini kak belajar bareng buat surat lamaran kerja terus kerja yang bener;1
sebuah ketololan yang hakiki anak sekecil itu dijadikan bahan eksperimen untuk perang dunia;1
america bisa dicabut hak asuh orang tua nharusnya sih indonesia ada nkalo begini sih hak asuh anak dicabut sumpah tega hati liat bayi disiksa;1
gila sangat gila gua aja takut bawa anak motor;1
tolol masih ada toh dari dulu sampe sekarang sampe diberitakan media luar;1
setelah berita viral go international komen disini idiot;1
konten yang viral sampe keluar negri karnah ke bodohanya;1
baru kali gue liat ortu yang segila sat membuat konten benar benar manusia gila konten yang punya otak demi konten cuan;1
gila ni org demi konten ank digituin;1
bru sih nemu org nekat bodoh;1
orang tua gblk ngausah dipikir pasti itu bahaya wajar buat bayi cantik ada otak kekurangan uang kah sampe anaknya dijadin konten segala apalagi extreme gini;1
konten edan gk ada otak sklian anak diajak diving h;1
punya suami bukanya makin cerdas tapi makin tolol;1
youtuber demi adsense rela ngorbanin anknya sendiri;1
anjir gimana konsepnya membahayakan anaka sendiri demi konten;1
bayi kena angin biasa aja ngeri masuk angin malah bawa ke pantai emng orng tua ngk punya akal;1
contoh orang tua yang goblog tega mengurbankan anak demi mencari uang;1
masuk berita sana sini masuk berita luar juga karena tindakan bodohnya tapi sampai sekarang belum hapus juga video;1
terima kasih sudah menayangkan konten tolol yang telah buat;1
pikir kebodohan yang sengaja ketika anak usia segitu kyk buat mainan;1
penting konten cuan lur bodo amat kalian mau apa;1
kasian anak masih kecil ajak naik jetski apalagi masih bulan rentan bgt sawan tengah laut banyak setan bukan jaga kasian bgt sih anak demi konten;1
gw tingal indo pernah siapa si bodo;1
orang tua model apa membahayakan anaknya demi konten gila betul;1
ah gila sih itu anak lu tapi juga lah undang undang aja ada perlindungan anak masa lu ibunya ngelindungin anak lu;1
gila sih belum genap setahun ajak naik begitu an;1
baru kali ada influencer banga sama ketololanya;1
ketika tolol sudah menjadi tolil begini;1
cis apalu liat muka moana kasian anjir anak tante gw aja umur thn setengah bawa ke pantai malem sakit apalagi moana masi kecil buset kasian itu ketakutan lu mau ntar tua bangka ajakin moana naik rolercoaster;1
elisbariroh lihat ig klip wawancara ria suaminya katanya hnya pingir arusnya kuat what a bulshit statement kita boleh jangka laut sama sekli;1
lebih tepatnya orang tua yang berakal;1
batasai bila gila view gila nk raih perhatian jadi beginila nboth of them are educated people i think but why do they do this nim a mother so this kind of act is not aceptable nonsense nhis content become more rubies ndone unfolow her nits give me negative vibes nso sory;1
sebagai orang tua pemula keliatan tolol;1
ricis itu anakmu lo bisanya kmu malah bawain main jetski;1
selamat kak tolol sudah mendunia yey;1
orang gila anak sekecil itu diajak ke laut lepas;1
konten bodoh takabur macam begini apa layak tayang pembodohan publik mengumbar hal unfaedah yang berbahaya;1
gila sih orang dewasa aja terbiasa atau bahkan pertama kali main berlama lama pingir laut bisa sakit angin laut lumayan kenceng cuaca terik banget;1
ayah ibu yang bodoh liat wajah moana sangat ketakutan gila sumpah;1
ayo kak ricis buat konten loncat dari tebing ke laut bareng moana;1
minimal otak lah bodoh orang tua bodoh macam apa memanfatkan anak demi duit nanak sekecil itu mana boleh bawa ke laut terkena angin naik jetski bersuara kencang nbisa membahayakan anak;1
gila lu berdua yamau dapat duit aja segitunya;1
sangat gila sekali untuk mendapatkan ads;1
jelas kita sudah nria ricis patut dinobatkan menjadi ibu terbodoh se indonesia;1
gila konten tanpa mikir keselamatan anak mata lu suwek gemes gua;1
tindakan yang sangat bodoh apapun alasanya karena sangan membahayakan sesuatu yang begini tidak boleh pertontonkan miris lihat mungin memang selesai tidak terjadi sesuatu namun celaka tidak ada kalender;1
kalau gila adsense gini gais otak;1
ricis ngak sih bahaya kanan pegang setir kiri pegang anak alah org tua ngilu liatnya boleh ngak dih ngomel kebodohan;1
moana ketika masih perut asyik gw mau lahir anak yotuber tekenal nmoana ketika umur bulan anjrit tak se asyik expetasi;1
ricis adalah contoh artis yang gapatut dicontoh najis;1
bukan kejam sih tapi dipakai isi kepalanya;1
huh ortu bodoh ngk bisa ngurus ank;1
juga punya bayik sedikit lebih besar dari moana tapi berani ajak anaku naik begituan meskipun pakek pelampung sangat tidak anjurkan gila sih;1
anjir kasian bayinya kena angin kenceng panasan;1
gila ada kabar ria ricis begini demi adsen sempe anak perempuanya jadin konten bisa aja ngerengut nyawa anaknya sendiri bisa jadi pelajaran buat semua ibu indo contohin prilaku kedua pasangan yutuber terbanyak indonesia nyawa anak pertaruhkan demi cuan;1
orang tua sangat bodoh si menurut;1
anak mati cetak cis tolol bngt;1
boleh mau dua orang tolol punya anak bulan itu tulang;1
konten tolol tiru ndalam dunia medis sangat tidak anjurkan untuk membawa bayi seperti itu bisa menyebabkan baby sindrom karena otak bayi masih terlalu lembut lunak nserta suara angin dari laut jetski bisa membisingkan pendengaran bayi;1
ningning bacot minta maf minta maf hapus video bukanya nerima ads duit dari ytb;1
fans ricis juga sama sama tolol;1
ni contoh orang tua tolol tega ngajak bayi bulan maen gituan;1
ada gila emng demi konten asu;1
adalah contoh orang tua yang bodoh segitu pentingnya konten daripada anaknya;1
orang tua tolol hanya mementingkan adsanse tidak mementingkan kesehatan bayi nanti mati nangis nangis salahin penyakit dari lahir padahal dari kelakuan mereka;1
desimaulina terlalu fanatik bisa membuatmu goblog lol;1
 giliran ingetin malah tambah keliatan kebodohan mu;1
 lu gua tengelamin laut sini fans itu berakal dlu baru main hp fans boleh terlalu gblk;1
monanakids bro serius moana masih satu tahun tolol naik jetski kayak;1
 fanatik membuat mu terlihat bodoh;1
 kebodohan menyertai mu cil hahaha;1
 buly satu kecamatan kau kan buzer ricis golongan manusia pling tolol akut stadium akhir nkau kalau punya bayi pasti paham betul harus proteksi anak;1
desimaulina mampus lu serang aowkwk tolol bat jadi fans;1
fix dkung ni konten cm akun bot nmengorbankan keslamatan anak demi cuan ntolol tolol;1
anda bodoh nyawa awak dijadin taruhan cuma buat konten;1
bego teman gue najis kesal gue;1
haha blunder cebong protein energy malnutrition pusat alas ham rakyat aceh kali coba perintah suruh hukum islam kafah aceh dewan wakil rakyat a;1
cebong kacung teman gue dungu tulang sumsum buang buang energi debat;1
sinyal kontol pelihara niat sih login twiter susah open redtube setan;1
kotor bahagia warga cebong nge i;1
orang orang bego minum makan kotor onta otak somplak;1
a inya pribumi sadar lihat cina komunis misionaris abai twit usir cina indonesia;1
presiden tuduh rezim anti islam negeri umat uniform resource locator;1
prabowo partai adil sejahtera bib asyik angap antek prabowo antek partai adil sejahtera hidup dramatis;1
kayak jablay grand theft auto jemput pakai mobil;1
muslim hina iblis betina nista syariat;1
sih bejat cabul kecut sih onta iya;1
adi gaya kayak beruk supir tembak metromini masuk dewan wakil rakyat kampung;1
yaelah chat urus lihat mesum angota dewan wakil rakyat diam nyata selingkuh tujuh pura pura budek cebong iq ratus otak;1
langsung tag ainya berani bera i banci;1
kristus anjing anjing jembut keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk k;1
ah asa hibur cebong bahagia presiden cebong tol cebong germo;1
ribut komunis bla bla emoh baca baca niat agitasi serang perintah pakai cari simpatisan;1
caci maki nista agama nyata poligami umpet sih ogah;1
azan televisi pangil mangil alah subhanahu wa tala dungu biadab henti acara catut nama tuhan;1
partai komunis indonesia alias ai korupsi indonesia ganyang;1
haha orang gila bicara cak micin otak encer cong omong ngawur muslim muslim silit babi;1
coba kaca introspeksi keluarga pakai hijab komunis otak pakai prope iya orang;1
copot darmin nasution menteri ekonomi ekonomi bodoh turun daya beli jabat;1
umat islam maksud front bela islam hati muslim nista islam bajing muslim onar kecut lari mesum islam islam gilir mesum islam onar islam;1
celeng bang acon susah banget xa;1
cari musuh dasar ana cebong kampret;1
native speaker mother language english komen jaga bangsat;1
salah tulis salah bu maksud cebong muda kampung;1
bawang putih kafir haram his hiks hiks;1
komunis abad partai komunis indonesia kecoak makan kecoak;1
presiden buruk sejarah bangsa bangsa cebong;1
ku padah even bodoh bulak curang ompu stil segal sayang bodoh sikpande harga;1
ustaz partai adil sejahtera yudi widiana tilap duit bahasa agama juz liqo feliwetiau alumni diam pura pura budek gilir bu;1
bela pancasila daulat negara dukung lengser ancam nyata;1
hajar ganyang partai komunis indonesia uniform resource locator;1
alah subhanahu wa tala sembah dungu biadab;1
najis kirim pesan direct mesage gue balas bodoh gue doa pentas menang;1
bencong bacot cewek kayak banci amen kasih duit bacot mending cakap jelek kayak suram mentioned gue langsung kutip twit;1
dungu islam alquran ajar amoral ansor agama islam posisi moral;1
tolol aji agama islam sp i orang aji orang;1
cebong kasih fakta dusta cebong kasih dusta realita cebonger si gemas;1
orang orang maha suci sih hina presiden lepas umur keluh tahan cina tahan keluh perintah orde su;1
